listener,sentence,snr,talker,filename
2,53-09,-2.0,NWM086,NWM086_53-09_-2.0.wav
2,36-08,+1.0,NWF140,NWF140_36-08_+1.0.wav
2,37-01,-3.0,NWF143,NWF143_37-01_-3.0.wav
2,40-07,+0.0,NWF004,NWF004_40-07_+0.0.wav
2,57-09,-3.0,NWF133,NWF133_57-09_-3.0.wav
2,03-10,-2.0,NWM078,NWM078_03-10_-2.0.wav
2,41-08,-2.0,NWM002,NWM002_41-08_-2.0.wav
2,45-01,+2.0,NWF133,NWF133_45-01_+2.0.wav
2,23-01,-2.0,NWF139,NWF139_23-01_-2.0.wav
2,01-07,+1.0,NWF144,NWF144_01-07_+1.0.wav
2,67-05,-2.0,NWM085,NWM085_67-05_-2.0.wav
2,19-07,+1.0,NWM001,NWM001_19-07_+1.0.wav
2,52-10,+1.0,NWM083,NWM083_52-10_+1.0.wav
2,42-09,+0.0,NWM005,NWM005_42-09_+0.0.wav
2,14-04,+2.0,NWF144,NWF144_14-04_+2.0.wav
2,46-05,+2.0,NWF140,NWF140_46-05_+2.0.wav
2,07-09,+0.0,NWM001,NWM001_07-09_+0.0.wav
2,22-03,+0.0,NWF133,NWF133_22-03_+0.0.wav
2,41-09,-1.0,NWM004,NWM004_41-09_-1.0.wav
2,27-07,-2.0,NWM082,NWM082_27-07_-2.0.wav
2,50-06,-3.0,NWM079,NWM079_50-06_-3.0.wav
2,46-02,+1.0,NWF139,NWF139_46-02_+1.0.wav
2,61-09,+0.0,NWF144,NWF144_61-09_+0.0.wav
2,04-05,+1.0,NWM081,NWM081_04-05_+1.0.wav
2,13-03,+0.0,NWF143,NWF143_13-03_+0.0.wav
2,39-01,+2.0,NWM085,NWM085_39-01_+2.0.wav
2,39-04,-3.0,NWM086,NWM086_39-04_-3.0.wav
2,72-06,+0.0,NWF136,NWF136_72-06_+0.0.wav
2,70-02,-2.0,NWF009,NWF009_70-02_-2.0.wav
2,26-09,+2.0,NWM080,NWM080_26-09_+2.0.wav
2,45-02,-3.0,NWF135,NWF135_45-02_-3.0.wav
2,34-10,-1.0,NWF139,NWF139_34-10_-1.0.wav
2,30-06,-2.0,NWF003,NWF003_30-06_-2.0.wav
2,60-07,-3.0,NWF140,NWF140_60-07_-3.0.wav
2,41-02,-3.0,NWM001,NWM001_41-02_-3.0.wav
2,40-09,+1.0,NWF008,NWF008_40-09_+1.0.wav
2,37-09,-1.0,NWM055,NWM055_37-09_-1.0.wav
2,06-05,+2.0,NWF003,NWF003_06-05_+2.0.wav
2,25-02,+0.0,NWM078,NWM078_25-02_+0.0.wav
2,20-04,-3.0,NWM004,NWM004_20-04_-3.0.wav
2,67-06,-1.0,NWM086,NWM086_67-06_-1.0.wav
2,06-09,-3.0,NWF004,NWF004_06-09_-3.0.wav
2,70-09,+1.0,NWM004,NWM004_70-09_+1.0.wav
2,71-05,+2.0,NWM005,NWM005_71-05_+2.0.wav
2,60-09,-2.0,NWF142,NWF142_60-09_-2.0.wav
2,37-05,-2.0,NWF144,NWF144_37-05_-2.0.wav
2,19-10,+2.0,NWM002,NWM002_19-10_+2.0.wav
2,58-08,-1.0,NWF136,NWF136_58-08_-1.0.wav
2,48-01,-2.0,NWF143,NWF143_48-01_-2.0.wav
2,57-06,+2.0,NWM007,NWM007_57-06_+2.0.wav
2,24-07,-3.0,NWF144,NWF144_24-07_-3.0.wav
2,16-10,+1.0,NWM078,NWM078_16-10_+1.0.wav
2,47-04,-3.0,NWF142,NWF142_47-04_-3.0.wav
2,06-10,-2.0,NWF008,NWF008_06-10_-2.0.wav
2,59-04,+0.0,NWF137,NWF137_59-04_+0.0.wav
2,10-10,+0.0,NWF135,NWF135_10-10_+0.0.wav
2,55-04,+1.0,NWF004,NWF004_55-04_+1.0.wav
2,12-10,-2.0,NWF140,NWF140_12-10_-2.0.wav
2,15-07,-1.0,NWM078,NWM078_15-07_-1.0.wav
2,52-07,+0.0,NWM082,NWM082_52-07_+0.0.wav
2,59-05,+1.0,NWF137,NWF137_59-05_+1.0.wav
2,18-05,-3.0,NWF003,NWF003_18-05_-3.0.wav
2,31-04,+0.0,NWF008,NWF008_31-04_+0.0.wav
2,60-10,-1.0,NWF143,NWF143_60-10_-1.0.wav
2,02-01,+2.0,NWM055,NWM055_02-01_+2.0.wav
2,11-07,+2.0,NWF137,NWF137_11-07_+2.0.wav
2,22-08,+2.0,NWM079,NWM079_22-08_+2.0.wav
2,15-09,+0.0,NWM079,NWM079_15-09_+0.0.wav
2,28-01,+0.0,NWM084,NWM084_28-01_+0.0.wav
2,31-03,-1.0,NWF004,NWF004_31-03_-1.0.wav
2,48-03,-1.0,NWF144,NWF144_48-03_-1.0.wav
2,60-03,+2.0,NWF139,NWF139_60-03_+2.0.wav
2,22-02,-1.0,NWM007,NWM007_22-02_-1.0.wav
2,13-07,+1.0,NWF143,NWF143_13-07_+1.0.wav
2,24-02,+2.0,NWF143,NWF143_24-02_+2.0.wav
2,58-03,-2.0,NWF135,NWF135_58-03_-2.0.wav
2,33-01,-3.0,NWM002,NWM002_33-01_-3.0.wav
2,39-10,-2.0,NWF002,NWF002_39-10_-2.0.wav
2,19-06,+0.0,NWF009,NWF009_19-06_+0.0.wav
2,25-01,-1.0,NWM077,NWM077_25-01_-1.0.wav
2,45-08,-1.0,NWF137,NWF137_45-08_-1.0.wav
2,36-10,+2.0,NWF142,NWF142_36-10_+2.0.wav
2,23-07,-1.0,NWF140,NWF140_23-07_-1.0.wav
2,53-01,+2.0,NWM084,NWM084_53-01_+2.0.wav
2,06-04,+1.0,NWF002,NWF002_06-04_+1.0.wav
2,27-09,-1.0,NWM083,NWM083_27-09_-1.0.wav
2,49-05,+0.0,NWM055,NWM055_49-05_+0.0.wav
2,36-01,+0.0,NWF140,NWF140_36-01_+0.0.wav
2,47-01,-1.0,NWM082,NWM082_47-01_-1.0.wav
2,05-05,-2.0,NWM084,NWM084_05-05_-2.0.wav
2,23-09,+1.0,NWF142,NWF142_23-09_+1.0.wav
2,30-04,-3.0,NWF002,NWF002_30-04_-3.0.wav
2,04-08,+2.0,NWM082,NWM082_04-08_+2.0.wav
2,70-04,-1.0,NWM001,NWM001_70-04_-1.0.wav
2,63-05,+2.0,NWM077,NWM077_63-05_+2.0.wav
2,22-07,-3.0,NWF137,NWF137_22-07_-3.0.wav
2,71-08,-2.0,NWF133,NWF133_71-08_-2.0.wav
2,57-02,+1.0,NWM005,NWM005_57-02_+1.0.wav
2,24-09,-2.0,NWM055,NWM055_24-09_-2.0.wav
2,50-01,+2.0,NWM078,NWM078_50-01_+2.0.wav
2,72-05,-1.0,NWF135,NWF135_72-05_-1.0.wav
2,56-02,-3.0,NWF009,NWF009_56-02_-3.0.wav
2,38-02,-2.0,NWM081,NWM081_38-02_-2.0.wav
2,68-08,-3.0,NWF008,NWF008_68-08_-3.0.wav
2,66-01,+1.0,NWM082,NWM082_66-01_+1.0.wav
2,31-01,-3.0,NWM080,NWM080_31-01_-3.0.wav
2,16-01,+1.0,NWM080,NWM080_16-01_+1.0.wav
2,67-01,-3.0,NWM084,NWM084_67-01_-3.0.wav
2,65-09,+0.0,NWM081,NWM081_65-09_+0.0.wav
2,10-09,-1.0,NWF133,NWF133_10-09_-1.0.wav
2,28-08,+1.0,NWM085,NWM085_28-08_+1.0.wav
2,68-02,+2.0,NWF004,NWF004_68-02_+2.0.wav
2,10-06,-2.0,NWM007,NWM007_10-06_-2.0.wav
2,33-05,-2.0,NWM004,NWM004_33-05_-2.0.wav
2,33-08,-1.0,NWM005,NWM005_33-08_-1.0.wav
2,40-06,-1.0,NWF003,NWF003_40-06_-1.0.wav
2,51-06,-1.0,NWM081,NWM081_51-06_-1.0.wav
3,23-09,+0.0,NWF133,NWF133_23-09_+0.0.wav
3,30-04,+2.0,NWM081,NWM081_30-04_+2.0.wav
3,60-10,-2.0,NWF135,NWF135_60-10_-2.0.wav
3,64-06,-3.0,NWF142,NWF142_64-06_-3.0.wav
3,34-01,-1.0,NWF008,NWF008_34-01_-1.0.wav
3,56-07,-1.0,NWM077,NWM077_56-07_-1.0.wav
3,22-04,+0.0,NWM001,NWM001_22-04_+0.0.wav
3,40-10,+1.0,NWM085,NWM085_40-10_+1.0.wav
3,10-09,-2.0,NWF009,NWF009_10-09_-2.0.wav
3,30-06,-3.0,NWM082,NWM082_30-06_-3.0.wav
3,24-02,+1.0,NWF135,NWF135_24-02_+1.0.wav
3,57-09,+2.0,NWF009,NWF009_57-09_+2.0.wav
3,47-01,-2.0,NWM055,NWM055_47-01_-2.0.wav
3,22-07,+2.0,NWM004,NWM004_22-07_+2.0.wav
3,03-10,-3.0,NWF140,NWF140_03-10_-3.0.wav
3,55-04,+0.0,NWM083,NWM083_55-04_+0.0.wav
3,10-06,-3.0,NWF008,NWF008_10-06_-3.0.wav
3,17-03,+2.0,NWM055,NWM055_17-03_+2.0.wav
3,57-02,+0.0,NWF004,NWF004_57-02_+0.0.wav
3,08-07,+2.0,NWF004,NWF004_08-07_+2.0.wav
3,56-02,+2.0,NWM085,NWM085_56-02_+2.0.wav
3,41-09,-2.0,NWF003,NWF003_41-09_-2.0.wav
3,20-04,+2.0,NWF003,NWF003_20-04_+2.0.wav
3,39-10,-3.0,NWM081,NWM081_39-10_-3.0.wav
3,17-05,-3.0,NWM077,NWM077_17-05_-3.0.wav
3,13-07,+0.0,NWF135,NWF135_13-07_+0.0.wav
3,12-10,-3.0,NWM007,NWM007_12-10_-3.0.wav
3,37-05,-3.0,NWF136,NWF136_37-05_-3.0.wav
3,65-09,-1.0,NWF144,NWF144_65-09_-1.0.wav
3,39-01,+1.0,NWM079,NWM079_39-01_+1.0.wav
3,57-06,+1.0,NWF008,NWF008_57-06_+1.0.wav
3,25-02,-1.0,NWF140,NWF140_25-02_-1.0.wav
3,18-04,+1.0,NWM081,NWM081_18-04_+1.0.wav
3,05-07,-2.0,NWM079,NWM079_05-07_-2.0.wav
3,50-01,+1.0,NWF140,NWF140_50-01_+1.0.wav
3,62-06,+0.0,NWF137,NWF137_62-06_+0.0.wav
3,34-06,+2.0,NWM002,NWM002_34-06_+2.0.wav
3,28-01,-1.0,NWM078,NWM078_28-01_-1.0.wav
3,50-06,+2.0,NWF142,NWF142_50-06_+2.0.wav
3,31-10,+0.0,NWM085,NWM085_31-10_+0.0.wav
3,36-08,+0.0,NWM007,NWM007_36-08_+0.0.wav
3,04-05,+0.0,NWF144,NWF144_04-05_+0.0.wav
3,16-10,+0.0,NWF140,NWF140_16-10_+0.0.wav
3,66-01,+0.0,NWM055,NWM055_66-01_+0.0.wav
3,71-08,-3.0,NWF009,NWF009_71-08_-3.0.wav
3,36-10,+1.0,NWF133,NWF133_36-10_+1.0.wav
3,27-09,-2.0,NWM077,NWM077_27-09_-2.0.wav
3,61-09,-1.0,NWF136,NWF136_61-09_-1.0.wav
3,19-02,-2.0,NWM084,NWM084_19-02_-2.0.wav
3,55-02,-1.0,NWM082,NWM082_55-02_-1.0.wav
3,18-05,+2.0,NWM082,NWM082_18-05_+2.0.wav
3,11-07,+1.0,NWM004,NWM004_11-07_+1.0.wav
3,15-07,-2.0,NWF140,NWF140_15-07_-2.0.wav
3,04-08,+1.0,NWM055,NWM055_04-08_+1.0.wav
3,34-08,-3.0,NWM004,NWM004_34-08_-3.0.wav
3,68-08,+2.0,NWM084,NWM084_68-08_+2.0.wav
3,45-10,-1.0,NWM005,NWM005_45-10_-1.0.wav
3,67-09,-1.0,NWM081,NWM081_67-09_-1.0.wav
3,56-08,-3.0,NWM086,NWM086_56-08_-3.0.wav
3,55-07,+1.0,NWM084,NWM084_55-07_+1.0.wav
3,67-05,-3.0,NWM079,NWM079_67-05_-3.0.wav
3,39-04,+2.0,NWM080,NWM080_39-04_+2.0.wav
3,59-04,-1.0,NWM004,NWM004_59-04_-1.0.wav
3,23-08,-1.0,NWF133,NWF133_23-08_-1.0.wav
3,45-08,-2.0,NWM004,NWM004_45-08_-2.0.wav
3,53-01,+1.0,NWM078,NWM078_53-01_+1.0.wav
3,05-02,+2.0,NWM077,NWM077_05-02_+2.0.wav
3,24-09,-3.0,NWF137,NWF137_24-09_-3.0.wav
3,72-05,-2.0,NWM001,NWM001_72-05_-2.0.wav
3,60-03,+1.0,NWM005,NWM005_60-03_+1.0.wav
3,49-05,-1.0,NWF137,NWF137_49-05_-1.0.wav
3,64-05,+2.0,NWF140,NWF140_64-05_+2.0.wav
3,01-07,+0.0,NWF136,NWF136_01-07_+0.0.wav
3,24-07,+2.0,NWF136,NWF136_24-07_+2.0.wav
3,10-10,-1.0,NWM001,NWM001_10-10_-1.0.wav
3,02-06,+2.0,NWF139,NWF139_02-06_+2.0.wav
3,60-09,-3.0,NWF133,NWF133_60-09_-3.0.wav
3,22-06,+1.0,NWM002,NWM002_22-06_+1.0.wav
3,04-04,-1.0,NWF143,NWF143_04-04_-1.0.wav
3,06-01,-1.0,NWM080,NWM080_06-01_-1.0.wav
3,45-01,+1.0,NWF009,NWF009_45-01_+1.0.wav
3,48-01,-3.0,NWF135,NWF135_48-01_-3.0.wav
3,66-05,+1.0,NWM077,NWM077_66-05_+1.0.wav
3,65-03,+0.0,NWM078,NWM078_65-03_+0.0.wav
3,70-09,+0.0,NWF003,NWF003_70-09_+0.0.wav
3,52-07,-1.0,NWM055,NWM055_52-07_-1.0.wav
3,72-06,-1.0,NWM002,NWM002_72-06_-1.0.wav
3,68-02,+1.0,NWM083,NWM083_68-02_+1.0.wav
3,41-02,+2.0,NWM086,NWM086_41-02_+2.0.wav
3,31-01,+2.0,NWF143,NWF143_31-01_+2.0.wav
3,67-01,+2.0,NWM078,NWM078_67-01_+2.0.wav
3,51-06,-2.0,NWF144,NWF144_51-06_-2.0.wav
3,13-01,-2.0,NWF133,NWF133_13-01_-2.0.wav
3,22-03,-1.0,NWF009,NWF009_22-03_-1.0.wav
3,36-01,-1.0,NWM007,NWM007_36-01_-1.0.wav
3,18-02,+0.0,NWM080,NWM080_18-02_+0.0.wav
3,45-02,+2.0,NWM001,NWM001_45-02_+2.0.wav
3,40-07,-1.0,NWM083,NWM083_40-07_-1.0.wav
3,37-09,-2.0,NWF137,NWF137_37-09_-2.0.wav
3,46-02,+0.0,NWM005,NWM005_46-02_+0.0.wav
3,06-04,+0.0,NWM081,NWM081_06-04_+0.0.wav
3,70-02,-3.0,NWM085,NWM085_70-02_-3.0.wav
3,22-02,-2.0,NWF008,NWF008_22-02_-2.0.wav
3,14-06,+2.0,NWF137,NWF137_14-06_+2.0.wav
3,67-10,+0.0,NWM082,NWM082_67-10_+0.0.wav
3,38-02,-3.0,NWF144,NWF144_38-02_-3.0.wav
3,11-05,+0.0,NWM002,NWM002_11-05_+0.0.wav
3,59-05,+0.0,NWM004,NWM004_59-05_+0.0.wav
3,15-06,-3.0,NWF139,NWF139_15-06_-3.0.wav
3,23-01,-3.0,NWM005,NWM005_23-01_-3.0.wav
3,18-06,-3.0,NWM083,NWM083_18-06_-3.0.wav
3,32-09,+1.0,NWM086,NWM086_32-09_+1.0.wav
3,40-06,-2.0,NWM082,NWM082_40-06_-2.0.wav
3,16-02,+1.0,NWF144,NWF144_16-02_+1.0.wav
3,19-10,+1.0,NWF002,NWF002_19-10_+1.0.wav
3,33-01,+2.0,NWF002,NWF002_33-01_+2.0.wav
3,55-01,-2.0,NWM081,NWM081_55-01_-2.0.wav
3,70-06,-1.0,NWF002,NWF002_70-06_-1.0.wav
3,19-06,-1.0,NWM085,NWM085_19-06_-1.0.wav
3,31-04,-1.0,NWM084,NWM084_31-04_-1.0.wav
3,71-05,+1.0,NWF004,NWF004_71-05_+1.0.wav
3,41-08,-3.0,NWF002,NWF002_41-08_-3.0.wav
3,42-09,-1.0,NWF004,NWF004_42-09_-1.0.wav
3,04-02,-2.0,NWF142,NWF142_04-02_-2.0.wav
3,60-07,+2.0,NWM007,NWM007_60-07_+2.0.wav
3,71-06,+2.0,NWF008,NWF008_71-06_+2.0.wav
3,37-01,+2.0,NWF135,NWF135_37-01_+2.0.wav
3,27-07,-3.0,NWM055,NWM055_27-07_-3.0.wav
3,14-04,+1.0,NWF136,NWF136_14-04_+1.0.wav
3,07-09,-1.0,NWM086,NWM086_07-09_-1.0.wav
3,28-08,+0.0,NWM079,NWM079_28-08_+0.0.wav
3,25-04,+0.0,NWF142,NWF142_25-04_+0.0.wav
3,22-08,+1.0,NWF142,NWF142_22-08_+1.0.wav
3,46-05,+1.0,NWM007,NWM007_46-05_+1.0.wav
3,58-08,-2.0,NWM002,NWM002_58-08_-2.0.wav
3,45-05,-3.0,NWM002,NWM002_45-05_-3.0.wav
3,53-09,-3.0,NWM080,NWM080_53-09_-3.0.wav
3,07-08,-2.0,NWM085,NWM085_07-08_-2.0.wav
3,56-09,-2.0,NWF002,NWF002_56-09_-2.0.wav
3,56-10,-1.0,NWF003,NWF003_56-10_-1.0.wav
3,06-09,+2.0,NWM083,NWM083_06-09_+2.0.wav
3,33-08,-2.0,NWF004,NWF004_33-08_-2.0.wav
3,06-05,+1.0,NWM082,NWM082_06-05_+1.0.wav
3,12-03,+2.0,NWM005,NWM005_12-03_+2.0.wav
3,49-08,+0.0,NWF139,NWF139_49-08_+0.0.wav
3,16-01,+0.0,NWF143,NWF143_16-01_+0.0.wav
3,53-03,+2.0,NWM079,NWM079_53-03_+2.0.wav
3,70-04,-2.0,NWM086,NWM086_70-04_-2.0.wav
3,13-03,-1.0,NWF135,NWF135_13-03_-1.0.wav
3,02-01,+1.0,NWF137,NWF137_02-01_+1.0.wav
3,52-10,+0.0,NWM077,NWM077_52-10_+0.0.wav
3,33-05,-3.0,NWF003,NWF003_33-05_-3.0.wav
3,08-04,+1.0,NWF003,NWF003_08-04_+1.0.wav
3,05-05,-3.0,NWM078,NWM078_05-05_-3.0.wav
3,27-06,+2.0,NWF144,NWF144_27-06_+2.0.wav
3,67-06,-2.0,NWM080,NWM080_67-06_-2.0.wav
3,18-01,-1.0,NWM079,NWM079_18-01_-1.0.wav
3,58-03,-3.0,NWM001,NWM001_58-03_-3.0.wav
3,63-05,+1.0,NWF139,NWF139_63-05_+1.0.wav
3,23-07,-2.0,NWM007,NWM007_23-07_-2.0.wav
3,48-03,-2.0,NWF136,NWF136_48-03_-2.0.wav
3,34-05,+1.0,NWM001,NWM001_34-05_+1.0.wav
3,51-04,-3.0,NWF143,NWF143_51-04_-3.0.wav
3,31-03,-2.0,NWM083,NWM083_31-03_-2.0.wav
3,06-10,-3.0,NWM084,NWM084_06-10_-3.0.wav
3,34-10,-2.0,NWM005,NWM005_34-10_-2.0.wav
3,17-06,-2.0,NWM078,NWM078_17-06_-2.0.wav
3,30-02,+1.0,NWM080,NWM080_30-02_+1.0.wav
3,08-02,-1.0,NWF139,NWF139_08-02_-1.0.wav
3,19-07,+0.0,NWM086,NWM086_19-07_+0.0.wav
3,25-01,-2.0,NWF139,NWF139_25-01_-2.0.wav
3,22-01,-3.0,NWF004,NWF004_22-01_-3.0.wav
3,15-09,-1.0,NWF142,NWF142_15-09_-1.0.wav
3,47-04,+2.0,NWF133,NWF133_47-04_+2.0.wav
3,44-10,+0.0,NWF008,NWF008_44-10_+0.0.wav
3,26-09,+1.0,NWF143,NWF143_26-09_+1.0.wav
3,34-02,+0.0,NWF009,NWF009_34-02_+0.0.wav
3,65-08,-2.0,NWF143,NWF143_65-08_-2.0.wav
3,40-09,+0.0,NWM084,NWM084_40-09_+0.0.wav
3,07-10,+0.0,NWF002,NWF002_07-10_+0.0.wav
4,44-10,-1.0,NWM084,NWM084_44-10_-1.0.wav
4,22-01,+2.0,NWM083,NWM083_22-01_+2.0.wav
4,34-01,-2.0,NWM084,NWM084_34-01_-2.0.wav
4,19-07,-1.0,NWM080,NWM080_19-07_-1.0.wav
4,53-03,+1.0,NWF142,NWF142_53-03_+1.0.wav
4,18-04,+0.0,NWF144,NWF144_18-04_+0.0.wav
4,11-07,+0.0,NWF003,NWF003_11-07_+0.0.wav
4,15-09,-2.0,NWF133,NWF133_15-09_-2.0.wav
4,71-06,+1.0,NWM084,NWM084_71-06_+1.0.wav
4,57-02,-1.0,NWM083,NWM083_57-02_-1.0.wav
4,25-01,-3.0,NWM005,NWM005_25-01_-3.0.wav
4,55-07,+0.0,NWM078,NWM078_55-07_+0.0.wav
4,06-09,+1.0,NWM077,NWM077_06-09_+1.0.wav
4,27-07,+2.0,NWF137,NWF137_27-07_+2.0.wav
4,10-09,-3.0,NWM085,NWM085_10-09_-3.0.wav
4,34-06,+1.0,NWF002,NWF002_34-06_+1.0.wav
4,24-07,+1.0,NWM002,NWM002_24-07_+1.0.wav
4,36-10,+0.0,NWF009,NWF009_36-10_+0.0.wav
4,30-02,+0.0,NWF143,NWF143_30-02_+0.0.wav
4,05-02,+1.0,NWF139,NWF139_05-02_+1.0.wav
4,08-02,-2.0,NWM005,NWM005_08-02_-2.0.wav
4,60-10,-3.0,NWM001,NWM001_60-10_-3.0.wav
4,70-02,+2.0,NWM079,NWM079_70-02_+2.0.wav
4,10-10,-2.0,NWM086,NWM086_10-10_-2.0.wav
4,27-09,-3.0,NWF139,NWF139_27-09_-3.0.wav
4,41-08,+2.0,NWM081,NWM081_41-08_+2.0.wav
4,60-09,+2.0,NWF009,NWF009_60-09_+2.0.wav
4,49-05,-2.0,NWM004,NWM004_49-05_-2.0.wav
4,11-05,-1.0,NWF002,NWF002_11-05_-1.0.wav
4,22-06,+0.0,NWF002,NWF002_22-06_+0.0.wav
4,53-09,+2.0,NWF143,NWF143_53-09_+2.0.wav
4,14-04,+0.0,NWM002,NWM002_14-04_+0.0.wav
4,18-05,+1.0,NWM055,NWM055_18-05_+1.0.wav
4,22-08,+0.0,NWF133,NWF133_22-08_+0.0.wav
4,56-09,-3.0,NWM081,NWM081_56-09_-3.0.wav
4,30-06,+2.0,NWM055,NWM055_30-06_+2.0.wav
4,61-09,-2.0,NWM002,NWM002_61-09_-2.0.wav
4,40-07,-2.0,NWM077,NWM077_40-07_-2.0.wav
4,34-08,+2.0,NWF003,NWF003_34-08_+2.0.wav
4,64-06,+2.0,NWF133,NWF133_64-06_+2.0.wav
4,48-03,-3.0,NWM002,NWM002_48-03_-3.0.wav
4,17-06,-3.0,NWF140,NWF140_17-06_-3.0.wav
4,59-04,-2.0,NWF003,NWF003_59-04_-2.0.wav
4,72-05,-3.0,NWM086,NWM086_72-05_-3.0.wav
4,16-10,-1.0,NWM007,NWM007_16-10_-1.0.wav
4,71-08,+2.0,NWM085,NWM085_71-08_+2.0.wav
4,39-01,+0.0,NWF142,NWF142_39-01_+0.0.wav
4,33-08,-3.0,NWM083,NWM083_33-08_-3.0.wav
4,39-10,+2.0,NWF144,NWF144_39-10_+2.0.wav
4,52-10,-1.0,NWF139,NWF139_52-10_-1.0.wav
4,68-02,+0.0,NWM077,NWM077_68-02_+0.0.wav
4,67-05,+2.0,NWF142,NWF142_67-05_+2.0.wav
4,13-01,-3.0,NWF009,NWF009_13-01_-3.0.wav
4,15-06,+2.0,NWM005,NWM005_15-06_+2.0.wav
4,16-01,-1.0,NWF135,NWF135_16-01_-1.0.wav
4,45-01,+0.0,NWM085,NWM085_45-01_+0.0.wav
4,18-06,+2.0,NWM077,NWM077_18-06_+2.0.wav
4,13-03,-2.0,NWM001,NWM001_13-03_-2.0.wav
4,50-06,+1.0,NWF133,NWF133_50-06_+1.0.wav
4,65-08,-3.0,NWF135,NWF135_65-08_-3.0.wav
4,47-01,-3.0,NWF137,NWF137_47-01_-3.0.wav
4,03-10,+2.0,NWM007,NWM007_03-10_+2.0.wav
4,17-05,+2.0,NWF139,NWF139_17-05_+2.0.wav
4,24-02,+0.0,NWM001,NWM001_24-02_+0.0.wav
4,02-06,+1.0,NWM005,NWM005_02-06_+1.0.wav
4,06-01,-2.0,NWF143,NWF143_06-01_-2.0.wav
4,42-09,-2.0,NWM083,NWM083_42-09_-2.0.wav
4,23-08,-2.0,NWF009,NWF009_23-08_-2.0.wav
4,15-07,-3.0,NWM007,NWM007_15-07_-3.0.wav
4,46-05,+0.0,NWF008,NWF008_46-05_+0.0.wav
4,36-08,-1.0,NWF008,NWF008_36-08_-1.0.wav
4,06-10,+2.0,NWM078,NWM078_06-10_+2.0.wav
4,59-05,-1.0,NWF003,NWF003_59-05_-1.0.wav
4,51-06,-3.0,NWF136,NWF136_51-06_-3.0.wav
4,49-08,-1.0,NWM005,NWM005_49-08_-1.0.wav
4,47-04,+1.0,NWF009,NWF009_47-04_+1.0.wav
4,56-07,-2.0,NWF139,NWF139_56-07_-2.0.wav
4,45-02,+1.0,NWM086,NWM086_45-02_+1.0.wav
4,62-06,-1.0,NWM004,NWM004_62-06_-1.0.wav
4,25-04,-1.0,NWF133,NWF133_25-04_-1.0.wav
4,56-02,+1.0,NWM079,NWM079_56-02_+1.0.wav
4,72-06,-2.0,NWF002,NWF002_72-06_-2.0.wav
4,25-02,-2.0,NWM007,NWM007_25-02_-2.0.wav
4,04-04,-2.0,NWF135,NWF135_04-04_-2.0.wav
4,34-02,-1.0,NWM085,NWM085_34-02_-1.0.wav
4,32-09,+0.0,NWM080,NWM080_32-09_+0.0.wav
4,53-01,+0.0,NWF140,NWF140_53-01_+0.0.wav
4,70-06,-2.0,NWM081,NWM081_70-06_-2.0.wav
4,50-01,+0.0,NWM007,NWM007_50-01_+0.0.wav
4,37-05,+2.0,NWM002,NWM002_37-05_+2.0.wav
4,01-07,-1.0,NWM002,NWM002_01-07_-1.0.wav
4,07-08,-3.0,NWM079,NWM079_07-08_-3.0.wav
4,33-05,+2.0,NWM082,NWM082_33-05_+2.0.wav
4,08-07,+1.0,NWM083,NWM083_08-07_+1.0.wav
4,30-04,+1.0,NWF144,NWF144_30-04_+1.0.wav
4,22-07,+1.0,NWF003,NWF003_22-07_+1.0.wav
4,39-04,+1.0,NWF143,NWF143_39-04_+1.0.wav
4,55-02,-2.0,NWM055,NWM055_55-02_-2.0.wav
4,31-04,-2.0,NWM078,NWM078_31-04_-2.0.wav
4,07-10,-1.0,NWM081,NWM081_07-10_-1.0.wav
4,17-03,+1.0,NWF137,NWF137_17-03_+1.0.wav
4,10-06,+2.0,NWM084,NWM084_10-06_+2.0.wav
4,37-01,+1.0,NWM001,NWM001_37-01_+1.0.wav
4,67-09,-2.0,NWF144,NWF144_67-09_-2.0.wav
4,22-03,-2.0,NWM085,NWM085_22-03_-2.0.wav
4,68-08,+1.0,NWM078,NWM078_68-08_+1.0.wav
4,67-10,-1.0,NWM055,NWM055_67-10_-1.0.wav
4,04-08,+0.0,NWF137,NWF137_04-08_+0.0.wav
4,26-09,+0.0,NWF135,NWF135_26-09_+0.0.wav
4,51-04,+2.0,NWF135,NWF135_51-04_+2.0.wav
4,23-07,-3.0,NWF008,NWF008_23-07_-3.0.wav
4,56-10,-2.0,NWM082,NWM082_56-10_-2.0.wav
4,64-05,+1.0,NWM007,NWM007_64-05_+1.0.wav
4,12-03,+1.0,NWF004,NWF004_12-03_+1.0.wav
4,06-05,+0.0,NWM055,NWM055_06-05_+0.0.wav
4,58-08,-3.0,NWF002,NWF002_58-08_-3.0.wav
4,28-08,-1.0,NWF142,NWF142_28-08_-1.0.wav
4,19-06,-2.0,NWM079,NWM079_19-06_-2.0.wav
4,13-07,-1.0,NWM001,NWM001_13-07_-1.0.wav
4,31-03,-3.0,NWM077,NWM077_31-03_-3.0.wav
4,16-02,+0.0,NWF136,NWF136_16-02_+0.0.wav
4,55-04,-1.0,NWM077,NWM077_55-04_-1.0.wav
4,06-04,-1.0,NWF144,NWF144_06-04_-1.0.wav
4,65-09,-2.0,NWF136,NWF136_65-09_-2.0.wav
4,22-02,-3.0,NWM084,NWM084_22-02_-3.0.wav
4,65-03,-1.0,NWF140,NWF140_65-03_-1.0.wav
